	B1	B2	B3	B4	B9	B26	B11	B12	B17	B18	B19	B20	B7	B8	B15	B16	B23	B24
Bcin06g02880	2.23187830586087	3.17943445242841	4.1199333197138	2.9559040822463	2.61478837528465	3.45186589076698	4.09478927445508	3.06582526015132	2.64197364627125	3.67506572952599	3.6785624724322	2.53970797218844	3.24086835491215	4.00341199743937	2.65466148769253	2.40947837616387	3.43522655856322	3.52179323216566
Bcin06g02890	13.5323114819895	12.7309791751929	13.8020089315585	13.2436307938584	13.0861574835436	13.0678240073189	13.6845843945505	12.999902827957	13.9536015925373	12.9996308852377	13.7096002363466	13.1603399141031	13.9836787210539	13.504897340586	13.4935697701869	13.3687079468555	13.226537401725	13.6841642427952
Bcin06g02900	9.82181690075378	9.72664305887915	9.76899150719939	9.81373447858543	9.64715860638593	9.94199682701834	9.64137406581631	9.63637058598311	9.89144169459064	9.63511296090389	9.63306407771864	9.73062833543559	10.1978524993799	9.82318949895343	9.9371588028576	9.86506751485197	9.57793972414949	10.0415341869142
Bcin06g02910	6.68201026389993	5.4232251421883	6.67667885216385	5.59437703328711	7.3092853690174	5.96143507893375	6.14380942378344	4.28048647020511	3.28339086466601	4.73808266175547	5.00542547757629	5.25980070044312	4.22309591294441	5.18214954823599	5.39912941730785	4.29931026254937	2.56279011240727	4.19147660590077
Bcin06g02920	9.38454637976787	9.64185735750183	9.8757885961823	9.70577533221076	9.90218618284483	9.91253317842672	9.72830319315145	9.64835033920918	9.61912654039701	9.34816491132938	9.47453224727941	9.60246219270228	9.26634015560128	9.46315472995149	9.33682731530956	9.50864516268591	9.65900944696734	9.36039630013771
Bcin06g02930	11.9037161399772	12.8965793212586	12.0831713707172	12.7516935969307	12.3940875252928	12.4508524307384	11.8913153178021	12.8206520904695	12.1516673186052	12.747712629532	12.0682963565214	12.8960846027247	11.8454374943933	12.6960930423651	12.0169545881792	12.7948979503988	12.4601916546148	12.6924977142609
Bcin06g02940	10.211928736973	9.66782031801235	9.57411760988659	9.58400591628393	9.1545953830042	9.28936932686632	9.66776939993682	9.5707422205036	9.15637221132068	9.54290098783111	9.42358995289238	9.47160710399296	9.73557474770948	9.57125985392529	9.94923380710076	9.6235318685279	9.41218255404486	9.60968673740259
Bcin06g02950	10.3593051860376	10.4211372604387	10.3978878785763	10.4979641301079	10.3921428233478	10.7968866337855	10.3708168387161	10.7299370590563	10.8248047570014	10.5460705797144	10.717382449534	10.6137760094336	10.7827202156865	10.5703113241003	10.4800262314212	10.6957165785689	10.8129641073908	10.8233499660726
Bcin06g02960	8.64502709602924	8.20146964260779	8.36732216461719	8.04771285015809	8.44394366174773	8.43326046726847	8.60643596016133	8.15420302467331	8.63846105581337	8.08633365442363	8.50240403039675	8.23225724885272	8.57521147922532	8.0434980462594	8.46574536989935	8.09121207859515	8.73496515013424	8.1813398663041
Bcin06g02970	8.11092771074619	9.19505491078659	8.92231682765494	9.62657083028456	10.2776717806319	8.08270066263236	7.43120400653813	8.38809523283809	8.27737639761883	8.70140482077966	8.35888201513196	8.2777305186297	7.78152928812441	9.21276849941491	7.533075875309	8.07592069347117	8.47725177628491	8.26182150102633
Bcin06g02980	7.3710063988149	8.04297432769667	8.30072582997964	8.92572972032093	9.43387473916226	7.42356964941397	6.6848395933483	7.14053217360712	7.13732585923366	7.87895100488623	7.41408001629589	7.59684957554628	6.48186167294638	8.54565189821779	6.22050895887356	6.92788479260788	7.40396040764577	7.50072973547173
Bcin06g02990	1.51031677113876	2.54490853556604	1.99256767655097	1.88895624391696	2.27619888332665	1.40984032621965	1.22684504848274	1.30724991097318	0.905845041391946	3.41044231780621	1.0518057273911	1.76865288814553	2.02646268163807	1.85410912495085	2.17993267633673	1.2854657441941	1.30599840133383	2.03001505367863
Bcin06g03000	1.51031677113876	1.38510175976214	0	1.2337873864332	1.83295752367354	0	1.22684504848274	1.98162881677299	0	0	1.0518057273911	0	2.2757696123844	0	0.667714144946554	0.781404759048472	0.576134394515636	1.15939438784797
Bcin06g03010	7.97972076829456	7.39778580825706	8.44338073109403	7.48737649694999	8.67406514472881	7.90459948968312	8.74810790654444	7.44523421746906	8.12318010130588	7.2970496437086	8.41438925342111	7.25421096339352	7.83592085427717	7.07016928005634	8.66716021778347	7.10405036211046	8.46928147564157	7.1647562113416
Bcin06g03020	10.0068752120666	9.38788824611506	10.0110712200655	9.50836467543113	10.3056924446777	9.91995569411567	10.162172498085	9.26666294817521	9.85787803864281	9.2975332801621	9.79169442121889	9.44195304941837	9.65260002217744	9.3214393077935	9.82648768757059	9.36506293034579	9.12948216697351	9.34815987236387
Bcin06g03030	7.75122398280257	7.0916989768442	7.41640431903605	6.93858254811637	6.99833094160861	7.02516224210272	7.18763865926244	6.8398513705108	7.49262661854034	7.28719744023382	7.30081891185903	6.96554025653723	7.58766079027133	7.29703767477889	7.62196749988509	7.20590023498726	7.14346371233181	7.34524000547305
Bcin06g03040	9.21986963604471	8.74740891772054	8.89096933119661	8.96528629406776	8.84057655308179	8.77632928896802	9.20662415240277	8.88764497827887	9.08157443922227	8.90838267002036	9.04119445393794	8.87044842975743	9.34857211951164	8.89779026567449	9.06924219321374	8.86216361720539	8.85146002304156	9.01134808070659
Bcin06g03050	8.63164026035531	8.19354796667763	7.9816426538161	8.1880681156697	8.41173696609403	7.83301416966549	9.04394192971833	7.97131687251248	7.45001264729048	8.23211114573887	7.52750856511322	8.61984986559603	8.03504104461131	7.93590325031401	8.59653056792502	7.87412802373702	6.72179496770081	8.06653210947465
EFBcG00000013132	0	0	0	1.2337873864332	0	1.40984032621965	1.88013371668659	0	0.905845041391946	1.0498433943788	1.0518057273911	0	0.822535837557749	0	0.667714144946554	0.781404759048472	1.30599840133383	0.693157487879784
ENSRNA049537458	0	0	0	1.2337873864332	0	1.40984032621965	1.88013371668659	0	0.905845041391946	1.0498433943788	1.0518057273911	0	0.822535837557749	0	0.667714144946554	0.781404759048472	1.30599840133383	0.693157487879784
Bcin06g03060	9.69562704825237	10.034437855851	10.4541239004693	9.83310732355593	9.68133215129108	9.97562741046384	10.8706745385389	10.0140523742864	8.91662646996235	9.69408942536186	9.5590565037365	9.69545560113388	8.85448066130974	9.29164679545288	9.31032346969631	9.49721092317878	8.91885033788521	9.01134808070659
Bcin06g03070	12.160642013247	14.0910609863351	13.3657330219562	14.1210637302107	13.5918316634973	13.3448690925686	12.4742831016398	13.885886272123	13.7995681396159	13.7962855595572	12.9031058827987	14.0327183530233	12.784307915247	13.7600728621395	12.4712159208759	13.8655631018626	12.8588612315271	13.9454553650047
Bcin06g03080	9.55023493192233	9.09654488581817	9.15877111393355	9.40283714120512	9.17072296142374	8.96515033355539	9.34390568010712	9.31756554689156	9.2379573612841	9.11743023428719	9.04119445393794	9.45685626635837	9.25912035899637	9.32291290507524	9.35379733648381	9.33004400116267	9.05688085117665	9.23309462651267
Bcin06g03090	7.66185727481559	7.28302132993133	7.04543896645754	7.08940903802595	7.50516053041845	5.99929981350335	7.45344321238239	6.68304875707721	7.05441316302265	7.2471017084551	6.68575358738863	7.4946400718868	6.28264698426052	6.85888254257764	6.96791670609879	6.7941163895936	6.85622290827834	6.9074425269793
Bcin06g03100	8.79666976330327	8.72009678632799	8.67134435862332	8.63331463544553	9.46035762022312	8.73764933522519	8.95321119385458	8.57263809097166	8.43863422078719	8.44202640137598	8.48089859324825	8.83666282316056	8.09709289721403	8.36003221095209	8.59213678635515	8.59618069161941	8.51838838825398	8.19050721458936
Bcin06g03110	11.1267751281313	11.7478534403937	10.9755728101364	11.7044790445343	11.1744538820971	11.650187132813	11.0888190511193	11.5953366663765	10.557615125631	11.7499412730677	11.2226571684023	11.7009469668851	10.9200920692617	11.3655100721952	10.8735464564467	11.4482562538848	10.9231922555084	11.3192454940887
Bcin06g03120	9.25957437750134	9.1710508047706	8.91788010052016	8.98850989047166	8.99709668541536	8.93616051154374	9.10140653287813	8.90771816387487	8.73923082548242	8.9307042898818	8.95958458261726	8.75862460431554	9.19624797924887	8.88388043979262	9.21066351201082	8.91897072994814	9.03544840357585	8.80400054536891
Bcin06g03130	6.73304748342185	7.32713471531564	7.06161805901405	7.08940903802595	7.33240960166626	6.93034302514571	6.75813886021885	7.2907577482469	7.19006675022589	7.37353499185036	6.88228121652704	7.45560130054175	6.57783590152836	6.90683575022362	7.04709713078907	7.24060022680667	7.77760330219271	6.96555877878804
Bcin06g03140	1.51031677113876	3.79651784878014	1.31598530240897	3.56250950820589	2.88882443083428	3.6552994708658	3.17684538519096	3.59218216580304	1.45800567494029	1.65104489468742	2.40394720258521	3.03950155266738	2.48827610240005	3.24787802897772	3.29694339298734	3.46770352866218	3.36822859255913	2.96069712435695
Bcin06g03150	9.97011939901146	10.3902807113875	10.2110728922517	10.6354995629963	10.594593357543	11.0557484923316	10.1228197531951	10.6240504385516	10.3770032549694	10.6195580828876	10.4281683919348	10.6159907181108	10.3786133948298	10.5043053814907	10.3442278863715	10.6944655374351	10.6966021581043	10.7672696634464
Bcin06g03160	7.35480362017014	7.97989382620701	7.6048423234269	7.45439659487827	7.56495734838946	8.14314430472151	8.15580855936946	6.26578793192225	7.82272723118119	7.54869160008669	8.73456302322426	7.20797818570261	8.51586972174466	6.37029745352449	8.08292763208646	5.81628948496885	10.1631995332226	5.8046943535125
Bcin06g03170	0	3.79651784878014	3.5145088310018	4.21520226001078	4.03351112400717	4.26512576393866	3.84854370954637	4.43600924396138	2.83096340513955	3.99858108206985	3.26077604472157	4.42374824710185	3.24086835491215	4.11649178728117	3.20785478353298	4.18992637210194	3.78262671172804	3.8025223304668
Bcin06g03180	10.5879086349806	11.2696086932817	10.590000957147	10.9562649967846	11.0031065479604	10.6379394017244	10.5607671695383	10.9747602139683	10.6778996830083	11.0716723530371	10.2590763196518	11.2694425321672	10.6322757925715	10.9058812981338	10.7655062899347	11.1658979438158	10.4043466024234	10.8472158593914
Bcin06g03190	9.06912879739004	9.01348798420441	9.30524688844296	9.00758134063299	9.01507306270146	9.33079608758434	9.16679988445772	9.04494858077076	9.113781634031	9.11185926979501	9.16232729567831	9.15262995159202	8.86640774759201	9.09005721486632	8.7911761239917	9.08092504391303	9.03949131549901	9.18192032197953
Bcin06g03200	8.09150253277138	7.76151871357551	8.30072582997964	7.85900006911895	7.94095761093168	8.01961349557957	8.07921660898785	7.70688826378987	8.13667827415967	7.9049539077634	8.25121639978797	7.91728642414635	8.67080754639832	8.07881415409008	7.95189157814677	7.76394201906696	8.07935807765323	7.97400265308405
Bcin06g03210	10.4799988024097	10.6307234655243	10.6298808334037	10.4652281314054	11.0870800396378	10.7238478462617	10.813791272121	10.1277593298005	9.97271310056709	10.2641027145716	9.77588740678551	10.3926446884679	9.88610731907269	9.97898512988651	10.4977521650028	10.2830512418782	9.43691441603713	9.89688838856008
Bcin06g03220	10.6834484250996	10.939798705234	10.8414457383169	10.9844541674996	10.7138561895103	11.0251024972007	10.6356160304739	11.0097476681274	10.8045108395278	11.1251915880082	11.0668290474108	11.0834980637771	10.7802005551328	11.0728245335845	10.5570052275457	11.0620483632013	10.8129641073908	11.1221468712694
Bcin06g03230	9.62644994733935	10.7326410419655	9.65098126713918	10.4060895285908	9.82684083300058	10.4038986194122	9.86523742747955	10.7688667807198	9.66331935001139	10.498831452639	9.75990528102177	10.6082243176095	9.72119736113259	10.5017053791919	9.60669568407643	10.70257798016	9.82200405855775	10.4085778420016
Bcin06g03240	9.75548007990873	10.0388658823767	9.70605552659675	9.9793817006353	9.92137684334262	9.74712916162905	9.74417593375052	9.82175353915024	9.75660899032061	9.80181205180308	9.59953133024354	9.81208737811579	9.82874095092441	10.0195354753612	9.85519070895206	9.98042572654335	9.88851225282279	9.89968589816307
Bcin06g03250	7.70083703727083	7.35581165887331	6.96170455661624	7.19965541461372	7.65024760029123	7.5565042251469	7.3266538317847	7.33095501063682	7.35312339304903	7.02798246712221	7.08972588663051	7.34245593098129	7.53483067625887	7.3030232379051	7.33695499254442	7.43290994817277	7.53954790831757	7.36156510858322
Bcin06g03260	9.89647438725974	9.44238483359812	9.50184798952316	9.5991726366645	9.6285962347503	9.56659529512317	9.72144676394548	9.62159227207959	9.99264453842194	9.6505650166723	9.85324547972416	9.56397782867729	9.87906003511385	9.60192977782045	9.75655180568979	9.6547436101086	10.018454456454	9.6456822716817
Bcin06g03270	6.4876606156149	10.3247020716838	8.61764075082527	9.92825458439647	8.37879483982377	9.19462973727455	7.38566993993474	10.0334676796171	5.9977936467987	9.68473866103189	6.65535813507203	9.93780646749716	5.81590452999193	9.69477139215299	6.59893540804659	9.8683996546379	6.56608766949393	8.85100943313937
Bcin06g03280	8.37470010081466	8.86179502884329	8.47995734667265	8.96137908748391	8.52144866096458	8.93616051154374	8.38134991334568	9.18311907298507	8.65731414215697	9.07511399438678	8.76335081597667	9.09663588809751	8.50064489347775	8.97854527160903	8.36117436011609	9.15555825764532	8.95497243442166	9.33444099830192
Bcin06g03290	8.79065954984083	8.10341185118259	9.02901961251315	8.11256732020311	7.739452122063	7.96325232730544	8.79675570864065	8.06168005790741	8.63529478211664	8.09200386800786	8.50666691537515	7.84359991741172	9.19624797924887	8.45716786015187	8.38422931912391	8.18327746568012	8.1458726789724	8.43122416093874
Bcin06g03300	10.815110217352	12.347254024676	11.4988702797589	12.1365469208884	11.4970567951426	11.7514274293348	11.0056644344339	12.3736665804108	10.6809739172694	12.3883100883891	11.4410708274159	12.2453846379169	10.7952529295067	12.0757709373694	11.1728776786355	12.1155171720666	12.3101426228375	11.8693569887742
Bcin06g03310	9.02373205126826	8.75280984108681	8.82141079548563	8.7780601221814	8.78298949821359	8.95072823728325	8.66001126936211	8.91875042173551	9.07223875954093	8.85935497191202	8.88622738168417	8.77060285289986	8.93143627020464	9.03357957254049	8.74838030674038	8.95075451694775	9.01779700465355	8.86443670772399
Bcin06g03320	8.48302603699014	10.0673214483049	9.06156256375221	10.015630322009	9.40961724651431	9.92734021711969	8.47128548630233	10.1105426944449	9.03907977137339	9.45322851929584	8.98425022832269	9.76296665365681	8.64887755230913	9.70723751690518	9.10206057766499	9.84829038707425	9.66774229736242	9.42525510798182
Bcin06g03330	2.23187830586087	3.17943445242841	2.45132172692938	2.33785596436122	2.27619888332665	4.13510594849293	2.32815793217184	1.68349003822015	1.85635825888895	2.07413385925431	2.0770272802501	3.23660705831448	2.2757696123844	2.63936385492348	1.97920957855019	3.46770352866218	2.88382418453444	3.35787194526405
Bcin06g03340	10.2692437247295	9.89729359374766	10.4026588509724	10.0306245644755	10.0507502019211	9.84135028775322	10.2647716572947	10.0754805147117	10.5509093666391	10.082347017104	10.2154689086685	10.1204954014111	10.4025652428055	10.2507897359377	10.2476611169085	10.2705124666479	10.3221007270079	10.4625497744318
Bcin06g03350	13.6626642439718	12.7800755260101	14.0902107252288	13.4404989019809	13.1228864576849	13.159773935726	13.7655544967941	13.2608935557877	14.260835310483	13.2604031035395	13.9219876348069	13.4271368005309	14.3102082912644	13.8399509038695	13.6759017502995	13.7043862579678	13.4358566026748	14.1137711160603
Bcin06g03360	9.55378801173173	8.94436260422534	9.47793559743493	8.88917708086984	9.24876253926864	8.98415823093594	9.5359010718988	9.20310997195799	9.48660606653606	8.98046437084844	9.56110744195339	9.04825456867866	9.61491871566761	9.07963469742204	9.52722211703338	9.01430237371816	9.42460148112564	9.16496757305841
Bcin06g03370	11.1492614617779	10.5367944587512	9.76158255902091	10.1279534144268	10.7005877023154	9.38900599681598	10.7679441179497	9.90288576998331	8.73331988451	9.81043615601841	8.75620754191224	10.0170356521731	10.2147449646635	9.87734687860624	11.0946646798849	10.283883298169	8.09756965630742	9.47362006863549
Bcin06g03380	7.79991036181545	6.53727302274824	6.63403741333578	6.89007845059752	7.63172518649671	6.1415402125093	7.46443556573172	6.483519405264	6.89410983205686	6.40060278760439	6.8288082121513	6.62202160542443	7.32266675207256	6.65870600810208	7.59147453697707	6.88465893760465	5.97377213125679	6.47905276781668
Bcin06g03390	3.06951369976854	1.38510175976214	2.45132172692938	2.33785596436122	3.647544790923	2.93136349849266	3.37626554092789	2.22858291505603	1.85635825888895	1.65104489468742	2.40394720258521	2.8111403611793	3.73294085176738	1.85410912495085	3.38084914403843	1.2854657441941	1.56725193479691	1.79380138934329
Bcin06g03400	9.42778633706179	10.26169392429	9.5485156150703	10.0980150523299	9.59313464389628	10.1872598986018	9.37336473178877	10.2860850080269	9.70317768378261	10.0286623491618	9.39857537837812	10.2272065947406	9.54539881517529	10.1654798832548	9.2263420499196	10.2578637580522	9.69191674677595	10.1504611143566
Bcin06g03410	9.53952288552632	9.28353953718332	9.29843643025572	9.14827124308546	9.23961764487661	9.15743453408358	9.59711206964468	9.18859866566211	8.62255973639123	8.86929470820201	9.07028602968446	9.10612045682735	9.36042808065487	8.81434241243165	9.42716843703095	9.04603777472754	8.45522660978502	8.9442848961419
Bcin06g03420	11.2545366479144	11.5870801129901	12.2744740565476	11.6429956604983	12.701325836344	12.5478635964858	11.6776992063948	11.8665784017854	12.2110911620177	10.9481576121794	12.05161732974	11.0970383822579	11.3979293468858	11.4198846404182	12.1718292906243	11.4493691894529	12.8326962207527	10.9927498632388
Bcin06g03430	4.28445921271196	4.65412369590436	3.84874891139872	4.10618334743209	4.50986473849724	4.59688062105635	4.20375686317927	4.33421190474151	4.1374372154642	4.48581978222989	2.89505790574519	4.42374824710185	4.22309591294441	4.22134887758057	4.71741994082281	4.4492514295997	4.46639991248862	4.14193071890808
Bcin06g03440	14.6039443330479	12.6616091857199	12.2917227592632	11.5895734245004	12.1364541886639	9.78284782384898	13.7537019109733	11.0574468225812	7.7248387431952	11.6578457626732	9.82791756013943	10.9281862630562	13.8727530848403	11.2216480149378	13.9870365360994	11.3259401274049	6.74178300046644	9.23309462651267
Bcin06g03450	9.01859864721278	8.52557587598179	8.59558677204694	8.47789114289341	8.60927235163311	8.09149206410065	8.71166806134633	8.58930539231655	8.75098054574945	8.47711586706023	8.56506132870117	8.66760678487804	9.13643268107025	8.73243842224367	9.04050544895427	8.72184751430394	8.68937789743448	8.83940003055426
Bcin06g03460	11.312314609154	11.0924385377523	11.1493267044632	11.3265060773935	11.390917724964	11.1565860753811	11.3159294300816	11.19220899295	11.3549677871222	11.1727886376531	11.1885699558395	11.3494862210266	11.2257582725904	11.2137266038573	11.2582036635978	11.292015794026	11.0181003050854	11.3543373971517
Bcin06g03470	9.00308792240765	7.79331601083181	8.52149006113187	7.5820204547977	8.72300786714696	7.23013553925957	8.58644997539427	7.7017878047138	8.48510246378209	7.81867210099514	8.15672828647972	7.56968462467309	8.89928836757988	7.55453383958626	8.64612007561646	7.81087967684614	8.95354478283516	7.3342530639298
Bcin06g03480	10.0826192078272	9.87765210596995	10.4934174155898	9.9322524132386	10.2059251978678	10.1114887543945	10.2265416144086	9.99853777575658	10.6093612384584	10.062268114997	10.3963579468131	10.0696927521026	10.3251678886432	9.98923006869641	10.0073130598938	9.94193468784262	10.6953214841417	10.2597444309712
Bcin06g03490	5.99676558982503	6.20037234069477	5.69071280138801	5.81826953843944	5.80986030942977	5.56675948241877	6.39427137787666	6.02567492859099	5.85266573926661	6.32557669803332	5.85488134385207	5.43057760585711	5.94748923270003	5.93431693014777	6.01265433565469	6.11449921538907	6.81907585489684	5.63600506125967
Bcin06g03500	9.29397288645376	8.83658305801779	8.95732784605313	8.70516736989247	9.63558514208212	9.4552117109465	9.15666964739863	8.9726806614039	9.44381122079021	9.25014039534193	9.70531545137761	9.04167938033044	9.39706775777004	8.70331604004607	9.65488998222738	8.51346492061465	9.84605551611444	8.87395167859056
Bcin06g03510	7.94766927338628	7.14196028141123	8.3075255146915	6.98550881820299	8.48063137417853	6.94981197706988	7.742456280047	6.57562078198829	8.69429691896312	6.63616157037807	7.97791403235198	7.23127976426392	7.81637854261511	6.83429467172132	7.64760096617769	7.05029567009056	7.7872526700356	7.15854093618288
Bcin06g03520	4.28445921271196	4.09752972448452	4.54509400116158	4.66294863941816	4.50986473849724	5.09345668021099	5.45606583308236	4.57638613292537	4.89870048844343	4.34095328478787	4.85305741355195	5.01326724382188	4.63365588082504	4.79735880145164	5.06050013304151	4.40098205273568	5.16391318619939	4.49752536854531
Bcin06g03530	0	0	0	0	0	0	0	0	0	0	0	0	0.822535837557749	0	0	0	0.576134394515636	0
Bcin06g03540	10.5331636253128	10.8842859683129	11.3764868437062	11.2588760993096	11.2822954092236	11.7451732729901	10.7125466908588	10.7417887944855	11.1698745027431	10.9029068108906	10.7210559273148	10.9866938064109	10.4277367028436	11.1586757664442	9.9898829710517	10.9043424173758	10.8746100429014	11.128123046941
Bcin06g03550	8.92292972634513	9.00898125397323	9.07357937508135	8.96918294745871	9.19615785973724	9.17408423519228	8.98026885089273	9.15540450693732	9.27097503323319	9.07224828682987	9.30132061740905	9.08708855303011	9.29309709597853	9.13604860743113	9.14918190670765	9.16823116734434	9.31546805653498	9.21673603636797
Bcin06g03560	2.23187830586087	0	0	0	0	0	0	1.98162881677299	0.905845041391946	0	1.0518057273911	0	0.822535837557749	0.725803171541198	0.667714144946554	0.781404759048472	0.986737499922957	2.03001505367863
Bcin06g03570	0	3.61862942017102	1.99256767655097	2.67972633968982	3.31749705306256	2.57802876778208	2.94536974840236	3.75861185373573	2.42444062155988	1.0498433943788	3.08947461237459	2.20509052568262	1.34313692919953	2.63936385492348	0.667714144946554	2.40947837616387	0	0
Bcin06g03580	3.35665501307113	2.07854411747652	2.45132172692938	2.33785596436122	0	0	1.22684504848274	2.6232646608364	1.45800567494029	1.0498433943788	2.0770272802501	2.53970797218844	2.02646268163807	2.29951620983917	1.46762487223957	1.2854657441941	0.576134394515636	1.15939438784797
Bcin06g03590	1.51031677113876	4.45646115939433	2.45132172692938	2.33785596436122	2.61478837528465	2.93136349849266	1.88013371668659	3.59218216580304	3.14775844408149	2.89177507524571	3.26077604472157	2.8111403611793	2.48827610240005	3.51867832150625	1.46762487223957	2.75497926007831	2.4376654212316	3.52179323216566
Bcin06g03600	3.35665501307113	3.41568063314876	2.45132172692938	3.98824791985981	2.88882443083428	4.49454412449539	3.5514381382678	2.78634008241769	3.98658457835936	4.17989966866296	4.18348399590758	3.94898752374712	3.81400692054412	4.06105952136318	2.65466148769253	4.13195853185891	4.43400557940651	4.49752536854531
Bcin06g03610	11.7915729181138	15.781919914921	13.4007327088931	15.6713730053336	13.5414022508176	14.7973021334648	12.2492681780053	15.5160732272144	13.0918365403074	15.3481330109795	12.6599806886775	15.4434214959327	12.9412642794879	15.3631409963623	12.2603342088632	15.2552907667857	13.5570245854062	15.052436405527
Bcin06g03620	1.51031677113876	1.38510175976214	0	0	1.18987727205446	2.93136349849266	0	0.796885765658563	0.905845041391946	1.0498433943788	0	2.53970797218844	0	2.63936385492348	0.667714144946554	2.19975661252793	0.986737499922957	1.51119205918538
Bcin06g03630	8.99788040056118	8.19354796667763	7.94722379348532	8.18136536797528	8.31056433533153	7.59410804437123	8.63590520317599	8.15046407789388	8.00549542817563	8.08064106727758	8.0321498576726	7.95975692382737	8.86640774759201	8.02188582352686	9.18754982854696	8.00906107659982	8.10015264488159	8.20264042878621
Bcin06g03640	5.01918321797088	6.13569622141994	4.79779202591158	5.32923988626572	4.86736937808806	5.71065226810617	5.16406994129023	6.13567028362309	6.07460742653054	5.58776775215785	5.09874013735134	5.65394301615736	5.87377344752076	5.78835032272608	5.45826528532607	5.41584696025614	5.1835320403212	4.14193071890808
Bcin06g03650	9.08885550847943	10.306454195671	9.12837116424459	10.164098420841	9.43119951611463	10.2196994440878	9.10140653287813	10.3744819007433	9.11832452443908	10.2502236769552	9.15691310732355	10.2082490270092	8.94724551741071	10.1356047052383	8.76213535229999	10.3102588461945	9.09493375061676	10.091326685535
Bcin06g03660	9.75856249332461	10.1617009055835	10.1612671317299	10.2878235808615	10.0490063008786	10.5191581748305	9.98266792975705	10.1973626243006	9.48484806415661	10.4455707488955	9.97207515719031	10.4632289514304	9.54539881517529	10.2761138915077	9.43332224338373	10.2131358788097	9.64049657111724	10.1966899554587
Bcin06g03670	5.24695968301626	6.40631552533457	5.25712672553498	6.87354113716256	6.07957724984038	6.10727313675908	4.99243106867326	6.58673077916861	5.26927969975997	6.00333240402507	5.68472847718672	6.83473338783759	5.51012908765491	6.23908492206865	6.02574614140224	6.22952596789592	5.44968964917757	6.48899411697272
Bcin06g03680	0	0	0	0	1.18987727205446	0	0	0	0	0	0	0	0	0	0	0	0	0.693157487879784
Bcin06g03690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.576134394515636	0
Bcin06g03700	7.04722790052334	6.83077841153151	6.96170455661624	6.87354113716256	6.92416326657928	7.11413206052188	6.89443021886215	6.60869735188983	6.86196399708054	6.63616157037807	6.71552184381663	6.41375445006277	7.2876143350453	6.60157321760731	7.51462088379876	6.78474158380225	7.40813563303841	6.55672907854223
Bcin06g03710	6.92085514076993	6.37863462243971	6.49798570614872	6.51685044344673	6.90886095560226	6.10727313675908	6.39427137787666	6.05796714892395	6.53500115072684	6.41876514137775	6.32932281972132	5.6190352503499	6.95375280563979	6.09473375083191	6.91963825417046	6.14412706139097	6.8439465263064	5.78868580643622
Bcin06g03720	3.35665501307113	2.07854411747652	2.79885770556388	1.88895624391696	3.49193860784063	2.57802876778208	2.66952199216581	3.18758008251073	3.28339086466601	2.89177507524571	3.08947461237459	3.03950155266738	2.98488207318779	0.725803171541198	3.73980860986683	1.6582850712459	3.88203447524632	2.2329398579
Bcin06g03730	5.17495725071621	6.4863074530352	6.54477642742649	6.71550029092093	3.9159670147918	6.49956189217376	7.6965785808366	7.33095501063682	6.12964754614691	7.2970496437086	8.52359360086719	6.17026591718679	6.19456201987215	6.22654288286714	5.25092000646745	6.45902569775875	9.92539226567708	4.5363921453795
Bcin06g03740	4.41521674024159	3.61862942017102	4.54509400116158	2.33785596436122	4.14219559567677	2.10907803326574	4.7975794461389	4.22468267326276	6.81795741121027	4.34095328478787	7.80178248567151	2.53970797218844	6.67868543250451	3.24787802897772	7.38854074503555	2.19975661252793	10.1748861330642	2.96069712435695
Bcin06g03750	3.59602331984742	1.38510175976214	2.79885770556388	2.9559040822463	2.88882443083428	3.9921972026355	1.88013371668659	2.6232646608364	2.42444062155988	2.40087135287743	2.0770272802501	2.20509052568262	3.64704700019108	2.47942398273854	3.20785478353298	2.5925468935237	2.56279011240727	2.2329398579
Bcin06g03760	6.98542478000549	5.80231548139677	5.8850667243045	5.88579257750952	5.70745118971875	5.7991795081912	6.2492665017791	5.87068652481375	6.34651427530742	5.95436827944925	6.07753413852453	6.41375445006277	6.76276937250787	6.12207660056091	6.25427115645188	6.24328027675963	6.1335993985502	6.3431656186064
Bcin06g03770	0	0	1.31598530240897	1.88895624391696	0	1.40984032621965	0	0.796885765658563	0	0	1.65363149326645	1.76865288814553	2.02646268163807	0	2.51309454585271	0	1.30599840133383	1.79380138934329
Bcin06g03780	7.21818119684675	10.3319370826873	7.31207199878026	10.3945449020111	6.63898129433301	10.4728080431766	7.76040651170041	11.3950269960365	8.76553439316879	11.4730258622888	10.137895453938	10.8560058923649	8.80823657143284	10.588190881691	7.65182927791914	11.0207187236756	10.3597734647997	9.98294377574358
Bcin06g03790	6.11692310934714	8.7795152716794	6.0236566419335	9.23821077955774	5.96587663687497	9.01220860534668	6.29923845349893	9.94773922747426	7.62621547435941	10.3207377098251	9.06161998635294	9.28099798841353	7.53483067625887	9.23328791624522	6.39207894456065	9.77324679883854	8.87276519526214	8.66622248594584
Bcin06g03800	7.64862641392537	9.93816448665987	8.03996780775031	10.1960385935941	7.46387310752303	9.9150115958644	8.11453596273214	10.9831928710906	8.7064167953399	11.2945838597945	10.2023882735269	10.5352088666526	8.71896416293309	10.2799123998953	8.16213296276768	10.7581226115147	10.0488560231635	9.53128053033529
